Station Name,Latitude (deg),Longitude (deg),Elevation (ft),Max Temp (F),Min Temp (F),Rainfall (in),Corn GDD (F),Corn AGDD (F),Delta GDD (5yr),County,Date
Baker,48.167,-99.648,1680,81.914,63.914,0.094,23.0,716.0,-81.0,"Benson, ND",2017-07-09
Baker,48.167,-99.648,1680,84.61399999999998,60.224,0.0,22.0,738.0,-79.0,"Benson, ND",2017-07-10
Baker,48.167,-99.648,1680,86.414,61.01600000000001,0.01,24.0,762.0,-77.0,"Benson, ND",2017-07-11
Baker,48.167,-99.648,1680,65.264,54.716,0.0,10.0,772.0,-87.0,"Benson, ND",2017-07-12
Baker,48.167,-99.648,1680,72.5,50.252,0.0,11.0,783.0,-94.0,"Benson, ND",2017-07-13
Baker,48.167,-99.648,1680,90.644,52.79,0.0,19.0,802.0,-92.0,"Benson, ND",2017-07-14
Baker,48.167,-99.648,1680,77.324,59.54,0.0,18.0,820.0,-93.0,"Benson, ND",2017-07-15
Baker,48.167,-99.648,1680,84.704,52.286,0.16699999999999998,18.0,838.0,-93.0,"Benson, ND",2017-07-16
Baker,48.167,-99.648,1680,80.63600000000002,60.81800000000001,0.24,21.0,859.0,-89.0,"Benson, ND",2017-07-17
Baker,48.167,-99.648,1680,78.782,57.668,0.0,18.0,877.0,-90.0,"Benson, ND",2017-07-18
Baker,48.167,-99.648,1680,83.516,57.668,0.0,21.0,898.0,-90.0,"Benson, ND",2017-07-19
Baker,48.167,-99.648,1680,85.55,59.72,0.073,23.0,921.0,-87.0,"Benson, ND",2017-07-20
Baker,48.167,-99.648,1680,82.32799999999997,62.96,0.448,23.0,944.0,-84.0,"Benson, ND",2017-07-21
Baker,48.167,-99.648,1680,74.876,58.1,0.0,16.0,960.0,-88.0,"Benson, ND",2017-07-22
Baker,48.167,-99.648,1680,77.57600000000002,54.464,0.0,16.0,976.0,-91.0,"Benson, ND",2017-07-23
Baker,48.167,-99.648,1680,83.012,58.442,0.0,21.0,997.0,-89.0,"Benson, ND",2017-07-24
Baker,48.167,-99.648,1680,78.278,62.38399999999999,0.0,20.0,1017.0,-87.0,"Benson, ND",2017-07-25
Baker,48.167,-99.648,1680,79.44800000000002,56.984,0.0,18.0,1035.0,-85.0,"Benson, ND",2017-07-26
Baker,48.167,-99.648,1680,81.64399999999998,58.442,0.0,20.0,1055.0,-80.0,"Benson, ND",2017-07-27
Baker,48.167,-99.648,1680,86.648,57.848,0.0,22.0,1077.0,-73.0,"Benson, ND",2017-07-28
Baker,48.167,-99.648,1680,88.43,59.72,0.0,23.0,1100.0,-67.0,"Benson, ND",2017-07-29
Baker,48.167,-99.648,1680,89.51,63.41,0.0,25.0,1125.0,-60.0,"Benson, ND",2017-07-30
Baker,48.167,-99.648,1680,89.27600000000002,64.00399999999999,0.0,25.0,1150.0,-53.0,"Benson, ND",2017-07-31
Baker,48.167,-99.648,1680,78.458,54.302,0.0,16.0,1166.0,-56.0,"Benson, ND",2017-08-01
Baker,48.167,-99.648,1680,61.322,52.718,0.991,7.0,1173.0,-67.0,"Benson, ND",2017-08-02
Baker,48.167,-99.648,1680,71.168,51.44,0.01,11.0,1184.0,-73.0,"Benson, ND",2017-08-03
Baker,48.167,-99.648,1680,76.748,51.872,0.0,14.0,1198.0,-72.0,"Benson, ND",2017-08-04
Baker,48.167,-99.648,1680,72.5,54.392,0.0,13.0,1211.0,-75.0,"Benson, ND",2017-08-05
Baker,48.167,-99.648,1680,73.706,50.666,0.0,12.0,1223.0,-80.0,"Benson, ND",2017-08-06
Baker,48.167,-99.648,1680,77.594,52.718,0.0,15.0,1238.0,-83.0,"Benson, ND",2017-08-07
Baker,48.167,-99.648,1680,81.33800000000002,53.312,0.0,17.0,1255.0,-84.0,"Benson, ND",2017-08-08
Baker,48.167,-99.648,1680,69.998,57.668,0.03,14.0,1269.0,-85.0,"Benson, ND",2017-08-09
Baker,48.167,-99.648,1680,75.146,54.716,0.0,15.0,1284.0,-86.0,"Benson, ND",2017-08-10
Baker,48.167,-99.648,1680,77.50399999999998,53.996,0.0,16.0,1300.0,-86.0,"Benson, ND",2017-08-11
Baker,48.167,-99.648,1680,69.908,52.952,0.0,11.0,1311.0,-92.0,"Benson, ND",2017-08-12
Baker,48.167,-99.648,1680,74.21,51.944,0.0,13.0,1324.0,-96.0,"Benson, ND",2017-08-13
Baker,48.167,-99.648,1680,77.252,53.06,0.0,15.0,1339.0,-100.0,"Benson, ND",2017-08-14
Baker,48.167,-99.648,1680,67.47800000000001,55.724,0.29,12.0,1351.0,-107.0,"Benson, ND",2017-08-15
Baker,48.167,-99.648,1680,73.868,58.352,0.02,16.0,1367.0,-106.0,"Benson, ND",2017-08-16
Baker,48.167,-99.648,1680,79.61,52.628,0.0,16.0,1383.0,-108.0,"Benson, ND",2017-08-17
Baker,48.167,-99.648,1680,77.27,58.94600000000001,1.111,18.0,1401.0,-107.0,"Benson, ND",2017-08-18
Baker,48.167,-99.648,1680,84.704,55.166,0.0,20.0,1421.0,-103.0,"Benson, ND",2017-08-19
Baker,48.167,-99.648,1680,72.77,47.408,0.0,11.0,1432.0,-109.0,"Benson, ND",2017-08-20
Baker,48.167,-99.648,1680,71.69,49.478,0.04,11.0,1443.0,-116.0,"Benson, ND",2017-08-21
Baker,48.167,-99.648,1680,73.52600000000002,43.495,0.0,12.0,1455.0,-120.0,"Benson, ND",2017-08-22
Baker,48.167,-99.648,1680,82.76,47.212,0.0,16.0,1471.0,-119.0,"Benson, ND",2017-08-23
Baker,48.167,-99.648,1680,77.27,51.44,0.0,14.0,1485.0,-121.0,"Benson, ND",2017-08-24
Baker,48.167,-99.648,1680,69.062,53.88800000000001,0.0,11.0,1496.0,-123.0,"Benson, ND",2017-08-25
Baker,48.167,-99.648,1680,75.884,56.13800000000001,0.01,16.0,1512.0,-122.0,"Benson, ND",2017-08-26
Baker,48.167,-99.648,1680,81.914,50.846,0.0,16.0,1528.0,-123.0,"Benson, ND",2017-08-27
Baker,48.167,-99.648,1680,86.738,51.782,0.0,19.0,1547.0,-126.0,"Benson, ND",2017-08-28
Baker,48.167,-99.648,1680,89.096,57.002,0.0,22.0,1569.0,-123.0,"Benson, ND",2017-08-29
Baker,48.167,-99.648,1680,76.676,52.97,0.0,15.0,1584.0,-126.0,"Benson, ND",2017-08-30
Baker,48.167,-99.648,1680,82.598,53.636,0.0,18.0,1602.0,-124.0,"Benson, ND",2017-08-31
Baker,48.167,-99.648,1680,78.962,54.122,0.03,17.0,1619.0,-124.0,"Benson, ND",2017-09-01
Baker,48.167,-99.648,1680,80.312,49.676,0.0,15.0,1634.0,-127.0,"Benson, ND",2017-09-02
Baker,48.167,-99.648,1680,84.632,56.426,0.0,21.0,1655.0,-125.0,"Benson, ND",2017-09-03
Baker,48.167,-99.648,1680,69.818,49.676,0.01,10.0,1665.0,-129.0,"Benson, ND",2017-09-04
Baker,48.167,-99.648,1680,65.084,45.367,0.0,8.0,1673.0,-134.0,"Benson, ND",2017-09-05
Baker,48.167,-99.648,1680,71.654,44.857,0.0,11.0,1684.0,-137.0,"Benson, ND",2017-09-06
Baker,48.167,-99.648,1680,79.898,47.49800000000001,0.0,15.0,1699.0,-134.0,"Benson, ND",2017-09-07
Baker,48.167,-99.648,1680,73.058,45.367,0.0,12.0,1711.0,-134.0,"Benson, ND",2017-09-08
Baker,48.167,-99.648,1680,82.508,48.074,0.0,16.0,1727.0,-127.0,"Benson, ND",2017-09-09
Baker,48.167,-99.648,1680,87.512,55.904,0.0,21.0,1748.0,-116.0,"Benson, ND",2017-09-10
Baker,48.167,-99.648,1680,81.518,48.344,0.0,16.0,1764.0,-110.0,"Benson, ND",2017-09-11
Baker,48.167,-99.648,1680,95.252,53.726000000000006,0.0,20.0,1784.0,-99.0,"Benson, ND",2017-09-12
Baker,48.167,-99.648,1680,77.86399999999998,53.132,0.0,15.0,1799.0,-94.0,"Benson, ND",2017-09-13
Baker,48.167,-99.648,1680,67.80199999999999,48.722,0.0,9.0,1808.0,-94.0,"Benson, ND",2017-09-14
Baker,48.167,-99.648,1680,49.76600000000001,43.581,0.6,0.0,1808.0,-106.0,"Benson, ND",2017-09-15
Baker,48.167,-99.648,1680,48.308,40.689,0.09,0.0,1808.0,-114.0,"Benson, ND",2017-09-16
Baker,48.167,-99.648,1680,60.044,37.164,0.0,5.0,1813.0,-117.0,"Benson, ND",2017-09-17
Baker,48.167,-99.648,1680,68.288,40.438,0.0,9.0,1822.0,-120.0,"Benson, ND",2017-09-18
Baker,48.167,-99.648,1680,67.892,49.56800000000001,0.851,9.0,1831.0,-123.0,"Benson, ND",2017-09-19
Baker,48.167,-99.648,1680,68.126,43.666,0.0,9.0,1840.0,-123.0,"Benson, ND",2017-09-20
Baker,48.167,-99.648,1680,76.442,45.538,0.0,13.0,1853.0,-120.0,"Benson, ND",2017-09-21
Baker,48.167,-99.648,1680,53.654,47.48,0.06,2.0,1855.0,-126.0,"Benson, ND",2017-09-22
Baker,48.167,-99.648,1680,58.694,45.707,0.13,4.0,1859.0,-132.0,"Benson, ND",2017-09-23
Baker,48.167,-99.648,1680,48.65,42.81399999999999,0.34,0.0,1859.0,-147.0,"Benson, ND",2017-09-24
Baker,48.167,-99.648,1680,55.13,41.45399999999999,0.0,3.0,1862.0,-156.0,"Benson, ND",2017-09-25
Baker,48.167,-99.648,1680,52.772,43.155,0.0,1.0,1863.0,-169.0,"Benson, ND",2017-09-26
Baker,48.167,-99.648,1680,71.348,39.787,0.0,11.0,1874.0,-170.0,"Benson, ND",2017-09-27
Baker,48.167,-99.648,1680,68.81,42.73,0.0,9.0,1883.0,-168.0,"Benson, ND",2017-09-28
Baker,48.167,-99.648,1680,63.05,37.917,0.0,7.0,1890.0,-171.0,"Benson, ND",2017-09-29
Baker,48.167,-99.648,1680,70.502,44.346,0.0,10.0,1900.0,-171.0,"Benson, ND",2017-09-30
Beach,46.789,-103.966,2932,68.252,45.63,0.25,,,,"Golden Valley, ND",2017-05-15
Beach,46.789,-103.966,2932,62.132,46.20399999999999,0.0,6.0,6.0,-4.0,"Golden Valley, ND",2017-05-16
Beach,46.789,-103.966,2932,57.88399999999999,35.79400000000001,0.0,4.0,10.0,-10.0,"Golden Valley, ND",2017-05-17
Beach,46.789,-103.966,2932,54.968,30.9,0.0,2.0,12.0,-18.0,"Golden Valley, ND",2017-05-18
Beach,46.789,-103.966,2932,54.95,33.809,0.0,2.0,14.0,-24.0,"Golden Valley, ND",2017-05-19
Beach,46.789,-103.966,2932,61.628,36.36,0.0,6.0,20.0,-25.0,"Golden Valley, ND",2017-05-20
Beach,46.789,-103.966,2932,67.78399999999999,40.438,0.02,9.0,29.0,-27.0,"Golden Valley, ND",2017-05-21
Beach,46.789,-103.966,2932,62.96,42.044,0.0,6.0,35.0,-33.0,"Golden Valley, ND",2017-05-22
Beach,46.789,-103.966,2932,67.892,39.952,0.0,9.0,44.0,-34.0,"Golden Valley, ND",2017-05-23
Beach,46.789,-103.966,2932,76.172,42.56100000000001,0.16,13.0,57.0,-31.0,"Golden Valley, ND",2017-05-24
Beach,46.789,-103.966,2932,60.89,40.606,0.01,5.0,62.0,-35.0,"Golden Valley, ND",2017-05-25
Beach,46.789,-103.966,2932,65.22800000000001,42.55,0.0,8.0,70.0,-37.0,"Golden Valley, ND",2017-05-26
Beach,46.789,-103.966,2932,73.274,40.496,0.0,12.0,82.0,-35.0,"Golden Valley, ND",2017-05-27
Beach,46.789,-103.966,2932,73.72399999999998,45.113,0.0,12.0,94.0,-34.0,"Golden Valley, ND",2017-05-28
Beach,46.789,-103.966,2932,65.192,40.008,0.0,8.0,102.0,-36.0,"Golden Valley, ND",2017-05-29
Beach,46.789,-103.966,2932,66.11,41.808,0.0,8.0,110.0,-35.0,"Golden Valley, ND",2017-05-30
Beach,46.789,-103.966,2932,77.52199999999998,36.009,0.0,14.0,124.0,-28.0,"Golden Valley, ND",2017-05-31
Beach,46.789,-103.966,2932,91.148,46.886,0.0,18.0,142.0,-20.0,"Golden Valley, ND",2017-06-01
Beach,46.789,-103.966,2932,80.51,55.166,0.0,18.0,160.0,-14.0,"Golden Valley, ND",2017-06-02
Beach,46.789,-103.966,2932,82.814,46.276,0.0,16.0,176.0,-8.0,"Golden Valley, ND",2017-06-03
Beach,46.789,-103.966,2932,91.76,51.728,0.0,19.0,195.0,1.0,"Golden Valley, ND",2017-06-04
Beach,46.789,-103.966,2932,93.812,51.728,0.01,19.0,214.0,4.0,"Golden Valley, ND",2017-06-05
Beach,46.789,-103.966,2932,75.938,49.694,0.01,13.0,227.0,6.0,"Golden Valley, ND",2017-06-06
Beach,46.789,-103.966,2932,79.08800000000002,47.084,0.0,15.0,242.0,8.0,"Golden Valley, ND",2017-06-07
Beach,46.789,-103.966,2932,84.45200000000001,49.694,0.0,17.0,259.0,11.0,"Golden Valley, ND",2017-06-08
Beach,46.789,-103.966,2932,87.656,56.606,0.0,21.0,280.0,16.0,"Golden Valley, ND",2017-06-09
Beach,46.789,-103.966,2932,76.586,51.99800000000001,0.1,14.0,294.0,17.0,"Golden Valley, ND",2017-06-10
Beach,46.789,-103.966,2932,74.94800000000002,49.64,0.0,12.0,306.0,17.0,"Golden Valley, ND",2017-06-11
Beach,46.789,-103.966,2932,79.7,48.488,0.18,15.0,321.0,18.0,"Golden Valley, ND",2017-06-12
Beach,46.789,-103.966,2932,78.332,53.672,0.0,16.0,337.0,19.0,"Golden Valley, ND",2017-06-13
Beach,46.789,-103.966,2932,66.542,47.894,0.0,8.0,345.0,16.0,"Golden Valley, ND",2017-06-14
Beach,46.789,-103.966,2932,77.774,48.272,0.0,14.0,359.0,18.0,"Golden Valley, ND",2017-06-15
Beach,46.789,-103.966,2932,75.308,53.744,0.02,15.0,374.0,20.0,"Golden Valley, ND",2017-06-16
Beach,46.789,-103.966,2932,67.604,51.13399999999999,0.05,9.0,383.0,15.0,"Golden Valley, ND",2017-06-17
Beach,46.789,-103.966,2932,71.888,44.919,0.0,11.0,394.0,14.0,"Golden Valley, ND",2017-06-18
Beach,46.789,-103.966,2932,78.72800000000002,46.598,0.0,14.0,408.0,12.0,"Golden Valley, ND",2017-06-19
Beach,46.789,-103.966,2932,81.5,49.19,0.0,16.0,424.0,14.0,"Golden Valley, ND",2017-06-20
Beach,46.789,-103.966,2932,79.79,50.792,0.0,15.0,439.0,14.0,"Golden Valley, ND",2017-06-21
Beach,46.789,-103.966,2932,70.52,46.688,0.0,10.0,449.0,12.0,"Golden Valley, ND",2017-06-22
Beach,46.789,-103.966,2932,66.29,45.284,0.0,8.0,457.0,5.0,"Golden Valley, ND",2017-06-23
Beach,46.789,-103.966,2932,68.0,40.822,0.0,9.0,466.0,-3.0,"Golden Valley, ND",2017-06-24
Beach,46.789,-103.966,2932,74.876,43.142,0.0,12.0,478.0,-7.0,"Golden Valley, ND",2017-06-25
Beach,46.789,-103.966,2932,81.104,40.584,0.0,16.0,494.0,-10.0,"Golden Valley, ND",2017-06-26
Beach,46.789,-103.966,2932,89.99600000000002,49.06399999999999,0.01,18.0,512.0,-9.0,"Golden Valley, ND",2017-06-27
Beach,46.789,-103.966,2932,81.28399999999998,55.058,0.0,18.0,530.0,-9.0,"Golden Valley, ND",2017-06-28
Beach,46.789,-103.966,2932,78.656,50.306,0.0,14.0,544.0,-14.0,"Golden Valley, ND",2017-06-29
Beach,46.789,-103.966,2932,73.274,40.415,0.0,12.0,556.0,-19.0,"Golden Valley, ND",2017-06-30
Beach,46.789,-103.966,2932,87.296,52.142,0.0,19.0,575.0,-17.0,"Golden Valley, ND",2017-07-01
Beach,46.789,-103.966,2932,89.87,50.108,0.73,18.0,593.0,-18.0,"Golden Valley, ND",2017-07-02
Beach,46.789,-103.966,2932,94.172,53.672,0.0,20.0,613.0,-18.0,"Golden Valley, ND",2017-07-03
Beach,46.789,-103.966,2932,93.488,59.99,0.0,23.0,636.0,-17.0,"Golden Valley, ND",2017-07-04
Beach,46.789,-103.966,2932,99.752,57.128,0.0,22.0,658.0,-16.0,"Golden Valley, ND",2017-07-05
Beach,46.789,-103.966,2932,87.458,57.74,0.0,22.0,680.0,-11.0,"Golden Valley, ND",2017-07-06
Beach,46.789,-103.966,2932,91.418,55.45399999999999,0.0,21.0,701.0,-5.0,"Golden Valley, ND",2017-07-07
Beach,46.789,-103.966,2932,96.044,56.408,0.0,21.0,722.0,-2.0,"Golden Valley, ND",2017-07-08
Beach,46.789,-103.966,2932,92.372,63.752,0.0,25.0,747.0,4.0,"Golden Valley, ND",2017-07-09
Beach,46.789,-103.966,2932,95.288,57.488,0.08,22.0,769.0,6.0,"Golden Valley, ND",2017-07-10
Beach,46.789,-103.966,2932,86.162,62.114,0.0,24.0,793.0,10.0,"Golden Valley, ND",2017-07-11
Beach,46.789,-103.966,2932,76.28,53.114,0.0,15.0,808.0,4.0,"Golden Valley, ND",2017-07-12
Beach,46.789,-103.966,2932,87.728,50.45,0.0,18.0,826.0,3.0,"Golden Valley, ND",2017-07-13
Beach,46.789,-103.966,2932,100.526,65.336,0.0,26.0,852.0,13.0,"Golden Valley, ND",2017-07-14
Beach,46.789,-103.966,2932,90.284,57.236,0.0,22.0,874.0,16.0,"Golden Valley, ND",2017-07-15
Beach,46.789,-103.966,2932,103.262,60.98,0.0,23.0,897.0,20.0,"Golden Valley, ND",2017-07-16
Beach,46.789,-103.966,2932,86.09,62.78,0.0,24.0,921.0,26.0,"Golden Valley, ND",2017-07-17
Beach,46.789,-103.966,2932,84.686,57.272,0.0,21.0,942.0,27.0,"Golden Valley, ND",2017-07-18
Beach,46.789,-103.966,2932,86.774,57.88399999999999,0.741,22.0,964.0,28.0,"Golden Valley, ND",2017-07-19
Beach,46.789,-103.966,2932,99.392,61.19600000000001,0.0,24.0,988.0,30.0,"Golden Valley, ND",2017-07-20
Beach,46.789,-103.966,2932,90.212,65.714,0.0,26.0,1014.0,35.0,"Golden Valley, ND",2017-07-21
Beach,46.789,-103.966,2932,84.11,54.86,0.0,19.0,1033.0,33.0,"Golden Valley, ND",2017-07-22
Beach,46.789,-103.966,2932,91.598,54.104,0.0,20.0,1053.0,31.0,"Golden Valley, ND",2017-07-23
Beach,46.789,-103.966,2932,96.728,59.972,0.0,23.0,1076.0,34.0,"Golden Valley, ND",2017-07-24
Beach,46.789,-103.966,2932,83.76799999999999,59.522,0.0,22.0,1098.0,38.0,"Golden Valley, ND",2017-07-25
Beach,46.789,-103.966,2932,90.914,56.552,0.0,21.0,1119.0,42.0,"Golden Valley, ND",2017-07-26
Beach,46.789,-103.966,2932,87.494,57.254,0.09,22.0,1141.0,47.0,"Golden Valley, ND",2017-07-27
Beach,46.789,-103.966,2932,89.816,57.86600000000001,0.0,22.0,1163.0,53.0,"Golden Valley, ND",2017-07-28
Beach,46.789,-103.966,2932,92.3,58.658,0.0,22.0,1185.0,57.0,"Golden Valley, ND",2017-07-29
Beach,46.789,-103.966,2932,92.03,57.86600000000001,0.0,22.0,1207.0,60.0,"Golden Valley, ND",2017-07-30
Beach,46.789,-103.966,2932,95.792,60.944,0.0,23.0,1230.0,62.0,"Golden Valley, ND",2017-07-31
Beach,46.789,-103.966,2932,86.82799999999997,58.37,0.0,22.0,1252.0,64.0,"Golden Valley, ND",2017-08-01
Beach,46.789,-103.966,2932,69.332,48.578,0.02,10.0,1262.0,56.0,"Golden Valley, ND",2017-08-02
Beach,46.789,-103.966,2932,73.094,43.567,0.0,12.0,1274.0,52.0,"Golden Valley, ND",2017-08-03
Beach,46.789,-103.966,2932,80.942,44.256,0.0,15.0,1289.0,52.0,"Golden Valley, ND",2017-08-04
Beach,46.789,-103.966,2932,75.056,55.724,0.0,15.0,1304.0,49.0,"Golden Valley, ND",2017-08-05
Beach,46.789,-103.966,2932,66.61399999999999,53.258,0.0,10.0,1314.0,40.0,"Golden Valley, ND",2017-08-06
Beach,46.789,-103.966,2932,78.764,46.317,0.0,14.0,1328.0,34.0,"Golden Valley, ND",2017-08-07
Beach,46.789,-103.966,2932,83.084,49.694,0.0,17.0,1345.0,33.0,"Golden Valley, ND",2017-08-08
Beach,46.789,-103.966,2932,70.358,50.216,0.02,10.0,1355.0,25.0,"Golden Valley, ND",2017-08-09
Beach,46.789,-103.966,2932,76.19,45.867,0.0,13.0,1368.0,20.0,"Golden Valley, ND",2017-08-10
Beach,46.789,-103.966,2932,84.11,48.326,0.0,17.0,1385.0,19.0,"Golden Valley, ND",2017-08-11
Beach,46.789,-103.966,2932,74.264,52.826,0.0,14.0,1399.0,15.0,"Golden Valley, ND",2017-08-12
Beach,46.789,-103.966,2932,75.686,52.394,0.0,14.0,1413.0,10.0,"Golden Valley, ND",2017-08-13
Beach,46.789,-103.966,2932,74.426,48.758,0.0,12.0,1425.0,2.0,"Golden Valley, ND",2017-08-14
Beach,46.789,-103.966,2932,66.938,55.094,0.1,11.0,1436.0,-5.0,"Golden Valley, ND",2017-08-15
Beach,46.789,-103.966,2932,82.94,50.108,0.0,17.0,1453.0,-5.0,"Golden Valley, ND",2017-08-16
Beach,46.789,-103.966,2932,86.162,49.154,0.0,18.0,1471.0,-4.0,"Golden Valley, ND",2017-08-17
Beach,46.789,-103.966,2932,87.116,51.11600000000001,0.0,19.0,1490.0,-2.0,"Golden Valley, ND",2017-08-18
Beach,46.789,-103.966,2932,86.81,50.27,0.0,18.0,1508.0,1.0,"Golden Valley, ND",2017-08-19
Beach,46.789,-103.966,2932,74.60600000000002,49.784,0.0,12.0,1520.0,-4.0,"Golden Valley, ND",2017-08-20
Beach,46.789,-103.966,2932,75.416,49.76600000000001,0.0,13.0,1533.0,-10.0,"Golden Valley, ND",2017-08-21
Beach,46.789,-103.966,2932,81.878,48.488,0.0,16.0,1549.0,-11.0,"Golden Valley, ND",2017-08-22
Beach,46.789,-103.966,2932,90.176,48.146,0.0,18.0,1567.0,-9.0,"Golden Valley, ND",2017-08-23
Beach,46.789,-103.966,2932,90.122,53.33,0.0,20.0,1587.0,-4.0,"Golden Valley, ND",2017-08-24
Beach,46.789,-103.966,2932,76.13600000000002,57.002,0.11,17.0,1604.0,-1.0,"Golden Valley, ND",2017-08-25
Beach,46.789,-103.966,2932,84.61399999999998,52.34,0.0,18.0,1622.0,1.0,"Golden Valley, ND",2017-08-26
Beach,46.789,-103.966,2932,89.52799999999998,52.736,0.0,19.0,1641.0,1.0,"Golden Valley, ND",2017-08-27
Beach,46.789,-103.966,2932,91.85,53.38399999999999,0.0,20.0,1661.0,1.0,"Golden Valley, ND",2017-08-28
Beach,46.789,-103.966,2932,95.36,57.164,0.0,22.0,1683.0,3.0,"Golden Valley, ND",2017-08-29
Beach,46.789,-103.966,2932,89.348,55.919,0.01,21.0,1704.0,5.0,"Golden Valley, ND",2017-08-30
Beach,46.789,-103.966,2932,93.128,57.68600000000001,0.0,22.0,1726.0,10.0,"Golden Valley, ND",2017-08-31
Beach,46.789,-103.966,2932,79.376,55.922,0.0,18.0,1744.0,11.0,"Golden Valley, ND",2017-09-01
Beach,46.789,-103.966,2932,89.096,50.95399999999999,0.0,18.0,1762.0,10.0,"Golden Valley, ND",2017-09-02
Beach,46.789,-103.966,2932,84.36200000000002,54.176,0.0,19.0,1781.0,10.0,"Golden Valley, ND",2017-09-03
Beach,46.789,-103.966,2932,68.738,47.048,0.0,9.0,1790.0,5.0,"Golden Valley, ND",2017-09-04
Beach,46.789,-103.966,2932,69.872,43.507,0.0,10.0,1800.0,1.0,"Golden Valley, ND",2017-09-05
Beach,46.789,-103.966,2932,80.11399999999998,39.313,0.0,15.0,1815.0,2.0,"Golden Valley, ND",2017-09-06
Beach,46.789,-103.966,2932,85.74799999999998,50.468,0.0,18.0,1833.0,7.0,"Golden Valley, ND",2017-09-07
Beach,46.789,-103.966,2932,86.126,45.712,0.0,18.0,1851.0,12.0,"Golden Valley, ND",2017-09-08
Beach,46.789,-103.966,2932,94.262,51.404,0.0,19.0,1870.0,21.0,"Golden Valley, ND",2017-09-09
Beach,46.789,-103.966,2932,88.772,57.092,0.0,22.0,1892.0,31.0,"Golden Valley, ND",2017-09-10
Beach,46.789,-103.966,2932,90.554,52.322,0.0,19.0,1911.0,39.0,"Golden Valley, ND",2017-09-11
Beach,46.789,-103.966,2932,91.238,56.51600000000001,0.0,21.0,1932.0,51.0,"Golden Valley, ND",2017-09-12
Beach,46.789,-103.966,2932,85.73,49.01,0.0,18.0,1950.0,59.0,"Golden Valley, ND",2017-09-13
Beach,46.789,-103.966,2932,63.24800000000001,47.984,0.02,7.0,1957.0,54.0,"Golden Valley, ND",2017-09-14
Beach,46.789,-103.966,2932,48.68600000000001,38.804,1.651,0.0,1957.0,42.0,"Golden Valley, ND",2017-09-15
Beach,46.789,-103.966,2932,43.938,38.302,0.13,0.0,1957.0,31.0,"Golden Valley, ND",2017-09-16
Beach,46.789,-103.966,2932,62.06,33.438,0.0,6.0,1963.0,26.0,"Golden Valley, ND",2017-09-17
Beach,46.789,-103.966,2932,75.506,33.609,0.0,13.0,1976.0,25.0,"Golden Valley, ND",2017-09-18
Beach,46.789,-103.966,2932,61.736,41.808,0.05,6.0,1982.0,21.0,"Golden Valley, ND",2017-09-19
Beach,46.789,-103.966,2932,67.442,39.769,0.01,9.0,1991.0,19.0,"Golden Valley, ND",2017-09-20
Beach,46.789,-103.966,2932,64.07600000000001,43.313,0.0,7.0,1998.0,15.0,"Golden Valley, ND",2017-09-21
Beach,46.789,-103.966,2932,48.56,40.435,0.0,0.0,1998.0,5.0,"Golden Valley, ND",2017-09-22
Beach,46.789,-103.966,2932,44.611,38.977,0.43,0.0,1998.0,-5.0,"Golden Valley, ND",2017-09-23
Beach,46.789,-103.966,2932,45.115,37.737,0.04,0.0,1998.0,-18.0,"Golden Valley, ND",2017-09-24
Beach,46.789,-103.966,2932,45.286,37.393,0.02,0.0,1998.0,-32.0,"Golden Valley, ND",2017-09-25
Beach,46.789,-103.966,2932,55.688,39.835,0.01,3.0,2001.0,-42.0,"Golden Valley, ND",2017-09-26
Beach,46.789,-103.966,2932,71.186,40.523,0.0,11.0,2012.0,-41.0,"Golden Valley, ND",2017-09-27
Beach,46.789,-103.966,2932,72.28399999999998,45.601000000000006,0.0,11.0,2023.0,-38.0,"Golden Valley, ND",2017-09-28
Beach,46.789,-103.966,2932,70.07,43.065,0.0,10.0,2033.0,-39.0,"Golden Valley, ND",2017-09-29
Beach,46.789,-103.966,2932,76.442,47.49800000000001,0.0,13.0,2046.0,-37.0,"Golden Valley, ND",2017-09-30
Bottineau,48.82100000000001,-100.76,1479,75.542,34.286,0.05,,,,"Bottineau, ND",2017-05-15
Bottineau,48.82100000000001,-100.76,1479,65.192,41.67,0.29,8.0,8.0,-1.0,"Bottineau, ND",2017-05-16
Bottineau,48.82100000000001,-100.76,1479,55.868,37.004,0.0,3.0,11.0,-8.0,"Bottineau, ND",2017-05-17
Bottineau,48.82100000000001,-100.76,1479,58.928,28.429,0.0,4.0,15.0,-13.0,"Bottineau, ND",2017-05-18
Bottineau,48.82100000000001,-100.76,1479,65.03,26.548,0.0,8.0,23.0,-13.0,"Bottineau, ND",2017-05-19
Bottineau,48.82100000000001,-100.76,1479,66.542,38.583,0.0,8.0,31.0,-13.0,"Bottineau, ND",2017-05-20
Bottineau,48.82100000000001,-100.76,1479,67.082,35.982,0.0,9.0,40.0,-14.0,"Bottineau, ND",2017-05-21
Bottineau,48.82100000000001,-100.76,1479,63.59,41.155,0.0,7.0,47.0,-21.0,"Bottineau, ND",2017-05-22
Bottineau,48.82100000000001,-100.76,1479,69.944,37.09,0.0,10.0,57.0,-24.0,"Bottineau, ND",2017-05-23
Bottineau,48.82100000000001,-100.76,1479,72.68,40.381,0.0,11.0,68.0,-24.0,"Bottineau, ND",2017-05-24
